SETTLEMENTDATE,DUID,INITIALMW,TOTALCLEARED,RAMPDOWNRATE,RAMPUPRATE,LOWER1SEC,RAISE1SEC,TOTAL_RAISE1SEC,RAISE1SEC_MARKET_SHARE_PCT
2023-10-12 04:00:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:00:00,ASNENC1,0,0,0,0,0,10.0,50.0,20.0
2023-10-12 04:00:00,VENUS1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:00:00,QBYNBG1,0.0465,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:00:00,WALGRVG1,0.01396,0,600,600,0,4.0,50.0,8.0
2023-10-12 04:00:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:00:00,LBBG1,2.1,0,300,300,0,2.0,50.0,4.0
2023-10-12 04:00:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:00:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:00:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:00:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:00:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:05:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:05:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:05:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:05:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:05:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:05:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:05:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:05:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:05:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:05:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:05:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:05:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:05:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:05:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:10:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:10:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:10:00,WALGRVG1,0.09401,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:10:00,QBYNBG1,0.0595,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:10:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:10:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:10:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:10:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:10:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:10:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:10:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:10:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:10:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:10:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:15:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:15:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:15:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:15:00,QBYNBG1,0.0135,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:15:00,LBBG1,3,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:15:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:15:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:15:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:15:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:15:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:15:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:15:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:15:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:15:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:20:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:20:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:20:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:20:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:20:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:20:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:20:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:20:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:20:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:20:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:20:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:20:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:20:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:20:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:25:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:25:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:25:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:25:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:25:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:25:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:25:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:25:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:25:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:25:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:25:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:25:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:25:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:25:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:30:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:30:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:30:00,WALGRVG1,0.04002,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:30:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:30:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:30:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:30:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:30:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:30:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:30:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:30:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:30:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:30:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:30:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:35:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:35:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:35:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:35:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:35:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:35:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:35:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:35:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:35:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:35:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:35:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:35:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:35:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:35:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:40:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:40:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:40:00,WALGRVG1,0.35463,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:40:00,QBYNBG1,0.2415,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:40:00,LBBG1,0.3,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:40:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:40:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:40:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:40:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:40:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:40:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:40:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:40:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:40:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:45:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-12 04:45:00,ASNENC1,0,0,0,0,0,9.0,50.0,18.0
2023-10-12 04:45:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:45:00,QBYNBG1,0.0505,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:45:00,LBBG1,1.35,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:45:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:45:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:45:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:45:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:45:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:45:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:45:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:45:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:45:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:50:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:50:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:50:00,WALGRVG1,0.14241,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:50:00,QBYNBG1,0.1105,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:50:00,LBBG1,0.75,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:50:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:50:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:50:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:50:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:50:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:50:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:50:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:50:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:50:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:55:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 04:55:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 04:55:00,WALGRVG1,0.12566,0,600,600,0,6.0,50.0,12.0
2023-10-12 04:55:00,QBYNBG1,0.0015,0,120,120,0,5.0,50.0,10.0
2023-10-12 04:55:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 04:55:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:55:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 04:55:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 04:55:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:55:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:55:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:55:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 04:55:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 04:55:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:00:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:00:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:00:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:00:00,QBYNBG1,0.0025,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:00:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:00:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:00:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:00:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:00:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:00:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:00:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:00:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:00:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:00:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:05:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:05:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:05:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:05:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:05:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:05:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:05:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:05:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:05:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:05:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:05:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:05:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:05:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:05:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:10:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:10:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:10:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:10:00,QBYNBG1,0.0375,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:10:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:10:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:10:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:10:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:10:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:10:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:10:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:10:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:10:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:10:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:15:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:15:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:15:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:15:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:15:00,LBBG1,1.35,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:15:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:15:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:15:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:15:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:15:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:15:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:15:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:15:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:15:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:20:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-12 05:20:00,ASNENC1,0,0,0,0,0,9.0,50.0,18.0
2023-10-12 05:20:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:20:00,QBYNBG1,0.38349,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:20:00,LBBG1,0.9,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:20:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:20:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:20:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:20:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:20:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:20:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:20:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:20:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:20:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:25:00,DRVIOT04,0,0,0,0,0,12.0,50.0,24.0
2023-10-12 05:25:00,ASNENC1,0,0,0,0,0,9.0,50.0,18.0
2023-10-12 05:25:00,WALGRVG1,0.00093,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:25:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:25:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:25:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:25:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:25:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:25:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:25:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:25:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:25:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:25:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:25:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:30:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:30:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:30:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:30:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:30:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:30:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:30:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:30:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:30:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:30:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:30:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:30:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:30:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:30:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:35:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:35:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:35:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:35:00,QBYNBG1,0.0255,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:35:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:35:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:35:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:35:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:35:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:35:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:35:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:35:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:35:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:35:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:40:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:40:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:40:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:40:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:40:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:40:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:40:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:40:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:40:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:40:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:40:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:40:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:40:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:40:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:45:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:45:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:45:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:45:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:45:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
2023-10-12 05:45:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:45:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:45:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:45:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:45:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:45:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:45:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:45:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:45:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:50:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:50:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:50:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:50:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:50:00,LBBG1,0,11,300,300,0,4.0,50.0,8.0
2023-10-12 05:50:00,DRVIOT05,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:50:00,VENUS1,0,0,0,0,0,3.0,50.0,6.0
2023-10-12 05:50:00,ASSENC1,0,0,0,0,0,2.0,50.0,4.0
2023-10-12 05:50:00,ASQENC1,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:50:00,ASRMGE01,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:50:00,ASRMGE02,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:50:00,ASRMGE03,0,0,0,0,1,1.0,50.0,2.0
2023-10-12 05:50:00,DRVIOT02,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:50:00,DRVIOT03,0,0,0,0,0,1.0,50.0,2.0
2023-10-12 05:55:00,DRVIOT04,0,0,0,0,0,13.0,50.0,26.0
2023-10-12 05:55:00,ASNENC1,0,0,0,0,0,8.0,50.0,16.0
2023-10-12 05:55:00,WALGRVG1,0,0,600,600,0,6.0,50.0,12.0
2023-10-12 05:55:00,QBYNBG1,0,0,120,120,0,5.0,50.0,10.0
2023-10-12 05:55:00,LBBG1,0,0,300,300,0,4.0,50.0,8.0
